,created_at,favorite_count,favorited,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,possibly_sensitive,retweet_count,retweeted,source,text,truncated,name,screen_name,location,description
873,2018-06-25 19:16:58,0,False,1011327411017932800,1275136292,,,,,,True,en,0.0,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We know this is wrong. Text NO JAIL to 97779 to stand up for families. #FamiliesBelongTogether not in cages. https://t.co/5QAbgcZwZI,False,We Belong Together,WomenBelong,,Women for Immigration
874,2018-06-25 19:16:48,0,False,1011327366268964865,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Katie in Ooltewah, TN to @RepChuck #FamiliesBelongTogether https://t.co/4HYubWk35H",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
875,2018-06-25 19:16:38,14,False,1011327323055054848,334153057,,,,,,False,en,0.0,8,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Here lays the intersection of #immigration and #criminaljustice. We will never stop fighting for all effected by th… https://t.co/FYvaNYQ48T,True,GrassrootsLeadership,Grassroots_News,"Austin, TX","National civil and human rights organization based in Austin, TX fighting to end prison profiteering, mass incarceration, detention, and deportation."
876,2018-06-25 19:15:58,2,False,1011327155274485762,390967705,,,,,,False,en,0.0,3,False,"<a href=""http://gainapp.com"" rel=""nofollow"">Gain App</a>","“When a government acts capriciously, especially against a powerless &amp; much-reviled group, it is hard to describe t… https://t.co/rISlNLHnNU",True,Progress Iowa,ProgressIowa,"Des Moines, IA",Bold. Proud. Progressive. Join us in the fight for #OurIowa! #ialegis #iagov #whycourtsmatter #1u #saveiaworkers
877,2018-06-25 19:15:51,1,False,1011327128909082625,45732579,SenWarren,1.0110295739313398e+18,1.0110295739313398e+18,970207298.0,970207298.0,False,en,,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SenWarren Why aren’t our so called leaders #House #Senate #Democrats #Republicans marching in the streets! @POTUS… https://t.co/fK1fyVxWKn,True,TheatreChat,TheatreChat,USA,https://t.co/l60tDe1iue
878,2018-06-25 19:15:33,0,False,1011327051993944064,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Donna in Smithville, OH to @RepJimRenacci #FamiliesBelongTogether https://t.co/omQFYnLdwZ",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
879,2018-06-25 19:15:24,3,False,1011327012622028800,847545582,,,,,,False,en,0.0,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","'Trump: I don't regret signing order to stop family separations'

Trump told reporters Monday that he doesn't regre… https://t.co/wH4Tb9XqtF",True,HawkEye 2018💥,2HawkEye2018,Avengers Mansion NYC,"Defender of #TheResistance ... #AvengersAssemble 💥 #HeroesResist 💥
cant we all just get along ... peace ♼

and I ❤ Waffles!! 🏹 #BlueWave"
880,2018-06-25 19:15:13,1,False,1011326967222808586,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Gloria in Naples, FL to @RepRooney #FamiliesBelongTogether https://t.co/FD7TD5aZh9",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
881,2018-06-25 19:15:04,0,False,1011326931709636613,755826665641607169,,,,,,False,en,0.0,0,False,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",June 30 is the national day of action to protest family separation at our border. Find an event near you:… https://t.co/bnFXSlCzJc,True,GlobalProgressiveHub,globalprogress,"Washington, DC","Global Progressive Hub seeks to build a stronger U.S. activist base for progressive global values that promote a more just, peaceful and sustainable world."
882,2018-06-25 19:14:19,0,False,1011326741342633984,131891642,,,,,,False,en,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",How Parents in Detention Centers try to Keep Their Kids Close https://t.co/FthOuYyVR6 via @thecut… https://t.co/H8lc7vfrzr,True,Peter Wong,pwongview,San Francisco,"San Francisco native, Beyond Chron film reviewer, and itinerant political activist."
883,2018-06-25 19:13:48,0,False,1011326613827588096,3347605245,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",We need more services like this. #FamiliesBelongTogether #FamilySeparation  #opioidcrisis #fostercare https://t.co/8l0wtSXxz4,False,Lauren Rogers,LRogersMI,Southeast Michigan,#Futurelawyer #JD @MSUlaw striving to make #legalservices more affordable 4 families in time of need. #leanlaw #A2J #ChelseaMI #WashtenawCounty #JacksonMI
884,2018-06-25 19:13:48,1,False,1011326613622050817,37306582,,,,,,True,en,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",You're welcome--to raise the voices of Fr. Tom and those on the border--especially those escaping persecution and v… https://t.co/xTMej5yY4d,True,FranciscanActionNet,franciscannet,United States,Fostering inclusive social transformation in the spirit of St. Francis & St. Clare of Assisi
885,2018-06-25 19:13:12,1,False,1011326462404780034,726122196473643008,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trump is STILL holding 2,300 kids as hostages in his sick political game! I just donated to help get these kids law… https://t.co/dijSeQaTwC",True,Seth Levinson,SethLevinson1,,
886,2018-06-25 19:13:09,1,False,1011326448211255297,950537261757730819,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also CONTACT YOUR CONGRESSPEOPLE &amp; DEMAND That They SUPPORT #S3036 the #FamiliesBelongTogether Act, Sponsored by… https://t.co/3rIo0MEtPK",True,Beverly Nelmes,banelmes2001,"St Petersburg, FL",Retired Marketing Consultant.  Eckerd College Graduate.  Disabled woman fighting for civil rights of the disabled and their caregivers throughout the land!
887,2018-06-25 19:13:02,1,False,1011326419031322624,4821882373,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UPDATE: There are TWO #FamiliesBelongTogether rallies happening in #Tacoma this Sat, June 30!

The first is at Wrig… https://t.co/vsjHhNlShe",True,TacomaCommunityHouse,TCH1910,"Tacoma, WA","Empowering the South Sound through education, employment, immigration, and crime victim advocacy services since 1910."
888,2018-06-25 19:12:37,2,False,1011326314962407429,799749567482839041,mattshuham,1.0112751161379267e+18,1.0112751161379267e+18,187361546.0,187361546.0,False,tl,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mattshuham @RichardHaass HAHAHAHA HAHAHA HAHAHA
#FamiliesBelongTogether #TheResistance #CRAZYASSGOP",False,Pete William,MustangPete59,,"teacher, psychologist, humanist, father, husband, friend, enthusiastic progressive, artist"
889,2018-06-25 19:12:31,1,False,1011326289607843840,811765827364012032,,,,,,False,en,0.0,2,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","**MARSHALS NEEDED**
WMC is hosting marshal training for the #FamiliesBelongTogether - Chicago March.   Working in t… https://t.co/DOZUtRAEef",True,Womens March Chi,womensmarchchi,"Chicago, IL","January 20, 2018 we marched strong to CONNECT PROTECT and ACTIVATE. Now, we MARCH ON! photo: [c] 2018.H.Peters"
890,2018-06-25 19:12:28,1,False,1011326277716992003,724271244,,,,,,True,en,0.0,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#TrumpConcentrationCamps #ReuniteFamiliesNow #FamiliesBelongTogether 
Stop #TrumpCamps @ACLU  @MichaelAvenatti… https://t.co/X0YHJWF867",True,Tery 🌸🇨🇺🌸🇺🇸🌸,teresacera,"Dallas, TX",
891,2018-06-25 19:12:24,0,False,1011326259471609858,830186707400089601,,,,,,False,es,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EE.UU. anuncia que ha reunido a 522 #niños #inmigrantes con sus familiares https://t.co/dlZ3NrVwFF
#inmigracion… https://t.co/YQUsifgH1j",True,inmigración.com,inmicion,,Sirviendo a la comunidad inmigrante en sus necesidades de información que encontrará en un sólo lugar. #inmicion
892,2018-06-25 19:12:22,0,False,1011326252882518016,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Maria in Temple Terrace, FL to @RepDennisRoss #FamiliesBelongTogether https://t.co/UEAgWkB0RM",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
893,2018-06-25 19:12:17,0,False,1011326231038423040,34845994,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Help Us Fund Our Los Angeles Rally! #familiesbelongtogether https://t.co/Tuo09CymJm,False,Angela Gunn,angelacgunn,"Los Angeles, CA","Optioned Screenwriter. Third Culture Kid, yogini, intersectional feminist, kombucha addict, vegan, cat lady.  PS 38 MSC3"
894,2018-06-25 19:12:11,1,False,1011326205478309888,33688109,,,,,,False,en,0.0,3,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Local Jewish elder stateswoman Rita Semel on #FamilySeparation:

""Our action cannot stop with one successful vigil.… https://t.co/0J2v9K8lp1",True,J. The Jewish News,jewishsf,"San Francisco, CA",J. The Jewish News of Northern California is the Jewish community newspaper of the San Francisco Bay Area and beyond. Most tweets by @davidamwilensky.
895,2018-06-25 19:12:00,0,False,1011326158560849920,1314100418,,,,,,False,en,,0,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Join @momsrising, @mamasconpoder &amp; @FwdTogether for a #MaternalJustice tweetstorm on alternatives to detention, a r… https://t.co/IPXRSwlEn0",True,Felicia Burnett,FeliciaBurnettt,"Raleigh, NC",Advocacy campaign director for #healthcare at @MomsRising/@MamasConPoder. Opinions are my own. #risers #protectourcare #ncpol #blacklivesmatter
896,2018-06-25 19:11:57,0,False,1011326146502328321,16345123,,,,,,False,en,0.0,0,False,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pictures from the #FamiliesBelongTogether March yesterday in Homestead, FL. Thank you to all those who showed up an… https://t.co/f5iYMvbznE",True,Supreme,Solehiphop,,★7) | IG: Supreme.117
897,2018-06-25 19:11:49,0,False,1011326111874248709,220414203,,,,,,False,en,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Establishment pols and conservative snowflakes find politics frustrating when there are concrete consequences like… https://t.co/1hBbToQcB1,True,Scott Dresser,sdresser32,"Portland, ME",Snowflake politics and New England sports. Working towards public policy masters at UM's Muskie School.
898,2018-06-25 19:11:40,0,False,1011326075341824003,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Ariana in Portland, OR to @BlumenauerMedia #FamiliesBelongTogether https://t.co/HXRWepGH60",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
899,2018-06-25 19:11:37,0,False,1011326064067514368,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Aaronyce in Fort Worth, TX to @RepKayGranger #FamiliesBelongTogether https://t.co/SO65BY68mU",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
900,2018-06-25 19:11:12,0,False,1011325958194802688,83699195,,,,,,True,en,0.0,0,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Waiting for other shoe to drop. What's next?

#FamiliesBelongTogether https://t.co/Cce7JvGjoS",False,Fay Sheco,of_books,"Montana, USA","Books, news, civil rights. Protect our public lands! Profile image: The Grand Canyon of the Yellowstone (1872) by Thomas Moran."
901,2018-06-25 19:11:08,1,False,1011325939689517056,11065362,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Photos from Saturday's #FamiliesBelongTogether rally in SF, co-hosted by @wmbayarea and featuring individuals from… https://t.co/p8qiUppMtw",True,Pax Ahimsa Gethen,funcrunch,"San Francisco, CA",Queer black trans vegan atheist
902,2018-06-25 19:10:51,0,False,1011325869837692928,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Jackie in Fountain Valley, CA to @reprohrabacher #FamiliesBelongTogether https://t.co/IDcAncWSLZ",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
903,2018-06-25 19:10:49,0,False,1011325862434824192,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Jennifer in Prescott, AZ to @RepGosar #FamiliesBelongTogether https://t.co/7oGRBIvrFx",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
904,2018-06-25 19:10:43,0,False,1011325835704520705,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Debra in Orlando, FL to @RepValDemings #FamiliesBelongTogether https://t.co/9mhVOI3URI",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
905,2018-06-25 19:10:21,0,False,1011325745623453698,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Suzan in Grass Valley, CA to @RepLaMalfa #FamiliesBelongTogether https://t.co/uU6dotsQdc",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
906,2018-06-25 19:10:14,15,False,1011325714568605696,882843534750961664,,,,,,False,en,0.0,8,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join us in Bakersfield on Saturday, June 30 at 10am to send a clear message to Donald Trump and Republicans in Cong… https://t.co/MI5NhACW5i",True,TJ Cox,TJCoxCongress,"Selma, CA","TJ Cox is the Democratic Candidate for #CA21. A family man, engineer and small businessman, his passion is community development."
907,2018-06-25 19:10:06,0,False,1011325680477507584,534840893,,,,,,False,es,0.0,0,False,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","Únete hoy 8-9pm ET a @MomsRising, @mamasconpoder &amp; @FwdTogether para una tormenta de tuits en #MaternalJustice y ha… https://t.co/Erkth8TRMU",True,MamásConPoder,MamasConPoder,EE.UU.,"Comunidad hispana de @MomsRising. Luchamos por los asuntos + críticos q enfrentan las mujeres, madres y familias. We're @MomsRising Spanish language community!"
908,2018-06-25 19:09:57,2,False,1011325642120495104,904850074706030592,eramshaw,1.0113161999076106e+18,1.0113161999076106e+18,20626103.0,20626103.0,False,en,,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@eramshaw @TexasTribune @byjayroot @ShannonNajma .@comehithercreek 

Have you seen this?

#FamiliesBelongTogether… https://t.co/YpWLG0NsO6",True,Bella Soul,fashionfunfemme,,Kindness is NOT Weakness!
909,2018-06-25 19:09:42,2,False,1011325581378482176,51478771,seattletimes,1.0107010488083415e+18,1.0107010488083415e+18,14352556.0,14352556.0,False,en,0.0,1,False,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",@seattletimes @idlechatter91 YES SEE #MOODofCOUNTRY in Polite Words ..from @aravosis @KeySayers BE at a… https://t.co/gyS5EPSNHk,True,LOrion,LOrion,California,"Proud to be 21st Century 3M Majority, #MultiRacial #MultiGender and #MiddleClass"
910,2018-06-25 19:09:38,0,False,1011325561812250624,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Christina in Westerville, OH to Patrick J. Tiberi #FamiliesBelongTogether https://t.co/8gfU1M9DcN",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
911,2018-06-25 19:09:21,1,False,1011325493600088068,295418352,OccupyICEPDX,,,1.0085732241735188e+18,1.0085732241735188e+18,False,und,0.0,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@OccupyICEPDX #FamiliesBelongTogether https://t.co/Er5oHETGZk,False,RavArielStone,ravarielstone,Portland Oregon,Rabbi; Congregation Shir Tikvah Portland OR; 👊🏽#JewishResistance #PDXInterfaithClergyResistance; I support Planned Parenthood בס״ד האהבה תנצח 🏳️‍🌈
912,2018-06-25 19:09:21,0,False,1011325491121410048,22453211,SenatorDurbin,1.01129218037427e+18,1.01129218037427e+18,247334603.0,247334603.0,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@SenatorDurbin I am a constituent. What can I do to help this stop. @MichaelAvenatti called for a… https://t.co/w97QSNaZkf,True,K. V. Peck,kvpeckwriter,Illinois,"Bronx native, Midwest transplant, writer. Seeking representation for novel: love across parallel realities. When not writing, paints on silk."
913,2018-06-25 19:09:09,0,False,1011325440915623936,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Jennifer in Prescott, AZ to @dougducey #FamiliesBelongTogether https://t.co/CuHqYMrq88",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
914,2018-06-25 19:09:06,5,False,1011325430480146432,938130309639561217,,,,,,False,en,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TONIGHT: Where #FamiliesBelongTogether and #LGBTQRights intersect on The Agenda with @curtislipscomb,… https://t.co/13YCEZXjVq",True,TheAgenda910am,TheAgenda910am,,"The Agenda on 910am Superstation is radio for, by, and about Michigan's LGBTQ+ community. Hosted by @curtislipscomb and @sandersonwhite, Mondays 8 - 9pm"
915,2018-06-25 19:09:06,0,False,1011325430090039296,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Tracy in Bogart, GA to @congressmanhice #FamiliesBelongTogether https://t.co/4nE9YLLIXT",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
916,2018-06-25 19:09:03,1,False,1011325416542539781,1003363982802071554,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Leslie V. (23)

""I not sure how I feel about my grandmother giving up her lifesavings so I can go to college next s… https://t.co/TmqjENKXFd",True,This Is Why,ThisIsWhy_USA,,
917,2018-06-25 19:08:18,0,False,1011325228264448000,850486655282819073,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Awesome new pins from @ThePincause! Get yours today to support @RAICES. #FamiliesBelongTogether https://t.co/chUqBkFadQ,False,Joanna Theiss,JoannaVTheiss,"Washington, DC","""Each person must live their life as a model for others."" Rosa Parks"
918,2018-06-25 19:08:07,0,False,1011325180952670208,940170158,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://t.co/B9tBzYYlhJ  June 30, 2018. https://t.co/QRheHDdKLN",False,meghan,m0ozilla,,"| @emptystudio_  📸 | photo insta @ mt.studios, art @ tranauskasart | PA"
919,2018-06-25 19:08:05,0,False,1011325173708910601,37733742,,,,,,True,und,0.0,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","#TrumpIsARacist
#FamiliesBelongTogether
#BabyJails https://t.co/dFl2uC5mkE",False,Protector of truth,SherriWhit,Oregon,"Happily married activist, environmentalist, followed by @Rosie #TheResistance #TrumpCrimeFamily #TrumpRussiaConspiracy #FBR #ProtectMueller #BlueWave2018 #MeToo"
920,2018-06-25 19:08:01,0,False,1011325156256550914,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Rebecca in Tower, MN to @USRepRickNolan #FamiliesBelongTogether https://t.co/xkL0fb1ucr",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
921,2018-06-25 19:07:56,1,False,1011325137273147393,213328236,,,,,,False,en,0.0,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Feds order Occupy ICE PDX #protesters to abandon camp 

| #OccupyICENYC #OccupyICELA #OccupyICEPDX proud… https://t.co/xJ3nDcG7Ht",True,a beltran,fabfashionista8,,A majority of Americans support lifting the blockade and normalizing US-Cuba relations. El bloqueo es obsoleto y debe ser levantado. #NoMasBloqueo #UnBlockCuba.
922,2018-06-25 19:07:27,5,False,1011325015092916225,33898303,templebdparadox,1.0113235513982566e+18,1.0113235513982566e+18,33898303.0,33898303.0,False,en,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you think it would help, I can hand out stickers.

But the stickers will still say #FamiliesBelongTogether and… https://t.co/YoucGLT7Uj",True,#WhereAreTheGirls?,templebdparadox,Romans 8:37,"I believe in women, especially thinking women.
Emmeline B. Wells"
923,2018-06-25 19:07:19,1,False,1011324980133613570,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Jane in Newport, KY to @RepThomasMassie #FamiliesBelongTogether https://t.co/w9XmfUxUNH",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
924,2018-06-25 19:06:40,0,False,1011324815834263553,40694981,,,,,,True,und,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#FamiliesBelongTogether #TrumpEpstein https://t.co/2FF8p9b3Vc,False,"Jean | ᴛʀᴜsᴛ, ʙᴜᴛ ᴠᴇʀɪғʏ.  🇺🇸💖🇨🇦  🌊",DisChimera,Alabamistan,❄️Tiny 🌊in a sea of 🔴. Know-it-all 😜. Verbose. 🔡 Silly.😉 Overuse emoticons.🤷😸🌿
925,2018-06-25 19:06:37,0,False,1011324804002009088,812511582609555456,realDonaldTrump,1.0112095926704251e+18,1.0112095926704251e+18,25073877.0,25073877.0,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@realDonaldTrump Where are the children? #FamiliesBelongTogether,False,NotMyPresident  #BoycottNRA 🚫🌊🌊,NvrTrumpGrabber,"California, USA","Blue star mom, travel guru, wanderlust, political Junkie,  Californian.  Proud member of the Resistance.   #FBR  #BlueWave #Resist🙌"
926,2018-06-25 19:06:23,0,False,1011324744338112513,114317143,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Poor babies I know they are depressed. My 4 year old acts like I've been gone for weeks when I leave to the store t… https://t.co/2COzr9DZg8,True,VooDoo Child   ૐ,Lovely_LTece90,"Pennsylvania, USA","My Friends call me Molly. I'm an Artist, cool-mom, Army Veteran & generally confused about everything. Sun - ♌️ Moon- ♐️ Ascending -♑️ ✨"
927,2018-06-25 19:06:22,0,False,1011324740248719365,1040569110,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happy Monday My Twitter Family! May All Of You Have An Excellent Week, With Many Blessings! #TheResistance… https://t.co/VQ21lk0U7v",True,Tom Toner,ThomasJToner,NY,"Singer, Former Voice and Music Theory Instructor. Taught for over 20 years. Born in Brooklyn.  Peace To All."
928,2018-06-25 19:06:18,0,False,1011324725451096064,220064617,,,,,,False,en,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Follow @summerbrennan for information. So much to retweet. #TrumpConcentrationCamps #TornilloTX #NewMexico… https://t.co/IdY16on7i1,True,Zoë 🏳️‍🌈 🖤 🎨,thismamatweets,,**Sometimes I lock my account**
929,2018-06-25 19:05:56,0,False,1011324633960894465,760162813784494081,,,,,,True,und,0.0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#FamiliesBelongTogether #ReturnTheChildren https://t.co/wQe93vURoP,False,Patricia Maguire,PatMag7,,
930,2018-06-25 19:05:55,0,False,1011324627405148162,3180232318,,,,,,False,en,0.0,0,False,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Children, my heart. Brother + Sister. 💚 •
•
•
#weareallone #wecare  #vermillion #familiesbelongtogether #myheart… https://t.co/0pKfPyptCV",True,Agua de Flora,AguaDeFlora,"Lafayette, LA",Agua de Flora offers exquisite natural organic perfumes & healing herbal products derived from the highest quality essential oils.
931,2018-06-25 19:05:45,9,False,1011324586766536704,372799563,,,,,,True,en,0.0,4,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",What's so useful about internment camps is that after you use them for immigrants you can just repaint them and put… https://t.co/bdrq2fh54J,True,Zoe Samuel,zoe_samuel,,"#Writer & #producer for #stage, #page, #screen. #Brit in America. Maker of world class #roastpotatoes. Lifelong #nerd. #comedy #theater #binders #humor #video"
932,2018-06-25 19:05:34,0,False,1011324538003578881,1370104879,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","…&amp; Speak out we will, until this Racist man &amp; his followers do the right thing!
If honey doesn't work, we resort to… https://t.co/6lJxVT1kIJ",True,Millie Blake,139rich,,
933,2018-06-25 19:05:30,0,False,1011324521456889856,844651369185239040,splcenter,1.0106738924935782e+18,1.0106738924935782e+18,65698096.0,65698096.0,False,en,0.0,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",@splcenter Millions of Americans are angered &amp; distressed by the #Trump policy of taking children from their parent… https://t.co/NEwTtzxkqZ,True,concerned citizen,Isee2018,,Student of history. #Resistance #FBR #VoterRegistration #DonateBlue #VolunteerBlue #UniteBlue #Vote11618 #VoteThemOut
934,2018-06-25 19:05:08,0,False,1011324432437129216,15829769,,,,,,False,en,0.0,1,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Nationwide Protests Sat June 30 Find one near you. https://t.co/rJjxK2yjRJ #familiesbelongtogether https://t.co/uYoaZTBPhY,False,David Intrator,davidintrator,New York,Brand Storytelling and Creative Problem Solving.
935,2018-06-25 19:05:01,0,False,1011324403051892742,724271244,,,,,,True,und,0.0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ReuniteFamiliesNow #FamiliesBelongTogether https://t.co/IiDS37LC4U,False,Tery 🌸🇨🇺🌸🇺🇸🌸,teresacera,"Dallas, TX",
